title,abbr,key,category,parent,parent_key,description,url,jurisdiction,jurisdiction_code,source,source_url,address,contact,email,tags,created_at,updated_at
review committee - chiropody review committee,,on/review-committee-chiropody-review-committee,agency,  health and long-term care,health-and-long-term-care,"  The Chiropody Review Committee is a committee of the College of Chiropodists of Ontario. Its main function is to review accounts of podiatrists referred to it by the General Manager of the Ontario Health Insurance Plan, where the General Manager believes that all or part of the services were not rendered, were not therapeutically necessary, were not in accordance with professional standards, or were misrepresented. At the end of the review, the committee decides whether to pay or reduce the accounts or recover overpayment.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  180 Dundas St W Suite 2102  Toronto M5G 1Z8 ON,,,,6/5/13,7/8/13
review committee - dentistry review committee,,on/review-committee-dentistry-review-committee,agency,  health and long-term care,health-and-long-term-care,"  The Dentistry Review Committee is a committee of the Royal College of Dental Surgeons. Its main function is to review accounts of dentists referred to it by the General Manager of the Ontario Health Insurance Plan, where the General Manager believes that, all or part of the services were not rendered; were not therapeutically necessary; were not in accordance with professional standards, or were misrepresented. At the end of the review, the committee decides whether to pay or reduce the accounts or recover overpayment.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  350 Rumsey Rd   Toronto M4G1R8 Ont.,,,,6/5/13,7/8/13
review committee - optometry review committee,,on/review-committee-optometry-review-committee,agency,  health and long-term care,health-and-long-term-care,"  The Optometry Review Committee is a committee of the College of Optometrists of Ontario. Its main function is to review accounts of optometrists referred to it by the General Manager of the Ontario Health Insurance Plan, where the General Manager believes that, all or part of the services were not rendered; were not therapeutically necessary; were not in accordance with professional standards, or were misrepresented. At the end of the review, the committee decides whether to pay or reduce the accounts or recover overpayment.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  6 Crescent Road, 3rd Floor   Toronto M4W 1T1 ON",,,,6/5/13,7/8/13
royal botanical gardens,,on/royal-botanical-gardens,agency,"  tourism, culture and sport",tourism-culture-and-sport,"  The Gardens' mission is to be recognized in Canada and throughout the world for its unique contribution to the collection, research, exhibition and interpretation of the plant world, and the development of public understanding and appreciation of the relationship between the plant world, humanity, and the rest of nature.",  www.rbg.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  680 Plains Road West   Burlington L7T 4H4 ON,,,,6/5/13,7/8/13
royal ontario museum,,on/royal-ontario-museum,agency,"  tourism, culture and sport",tourism-culture-and-sport,"  The mandate of the Museum is to collect and exhibit objects, documents and books so that the public may learn about the natural history of Ontario, Canada, the world and the history of man throughout the ages. The Museum promotes education, teaching, research and publication in all fields related to its mandate.",  www.rom.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  100 Queen's Park   Toronto M5S 2C6 ON,,,,6/5/13,7/8/13
rural economic development advisory panel (redap),,on/rural-economic-development-advisory-panel-redap,agency,  agriculture and food,agriculture-and-food,"  The REDAP is responsible for providing non-binding advice, in the form of recommendations, to the Minister on applications for funding under: (a) the Rural Economic Development Program (REDP); (b) Programs under the REDP; or (c) any other program that the Lieutenant Governor in Council or the Minister assigns to the REDAP.",  www.omafra.gov.on.ca/english/rural/red,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  OMAFRA 1 Stone Road West  Guelph N1G 4Y2 ON,,,,6/5/13,7/8/13
ryerson university board of governors,,on/ryerson-university-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The university and its board promote the advancement of learning, the intellectual, social, moral, cultural, spiritual and physical development of the university's students and employees, and the betterment of society. They also promote the advancement of applied knowledge and research in response to existing and emerging societal needs and in support of the cultural, economic, social and technological development of Ontario. Another objective is the provision of programs of study that provide a balance between theory and application and that prepare students for careers in professional and quasi-professional fields.",  www.ryerson.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  350 Victoria Street 13th Floor, Room 1311 Jorgenson Hall Toronto M5B 2K3 Ont.",,,,6/5/13,7/8/13
sault college of applied arts and technology - board of governors,,on/sault-college-of-applied-arts-and-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.saultcollege.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  443 Northern Avenue P.O. Box 60  Sault Ste. Marie P6A 5L3 ON,,,,6/5/13,7/8/13
science north (centre),,on/science-north-centre,agency,"  tourism, culture and sport",tourism-culture-and-sport,"  The Centre's mandate is to depict to the public and conduct, throughout northern Ontario, a program of education on the origins, development and progress of science and technology, and their relationship to society. The Centre's purpose is to stimulate public interest in its activities. It operates and maintains a model mine, collects, develops and exhibits objects and displays, and maintains and operates a museum, science centre and related facilities. It develops, produces, and markets exhibits, as well as providing consulting services.",  www.sciencenorth.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  100 Ramsey Lake Road   Sudbury P3E 5S9 ON,,,,6/5/13,7/8/13
seneca college of applied arts and technology - board of governors,,on/seneca-college-of-applied-arts-and-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.senecac.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  1750 Finch Avenue East   Toronto M2J 2X5 ON,,,,6/5/13,7/8/13
sheridan college institute of technology and advanced learning - board of governors,,on/sheridan-college-institute-of-technology-and-advanced-learning-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.sheridaninstitute.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  1430 Trafalgar Road   Oakville L6H 2L1 ON,,,,6/5/13,7/8/13
sir sandford fleming college of applied arts and technology - board of governors,,on/sir-sandford-fleming-college-of-applied-arts-and-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.flemingcollege.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  599 Brealey Drive   Peterborough K9J 7B1 ON,,,,6/5/13,7/8/13
small business agency of ontario (sbao),,on/small-business-agency-of-ontario-sbao,agency,"  economic development, trade and employment",economic-development-trade-and-employment,"  The SBAO will: a) report to and provide high level strategic advice to the Minister on key issues (identified by the Minister) affecting the growth and competitiveness of small and medium sized enterprises (SMEs) in Ontario; b) review policy, program and other proposals affecting SME growth and development as requested by the Minister; and, c) help improve interactions between government and SMEs in Ontario.Membership:  The SBAO is composed of as many members as may be determined and appointed by the Lieutenant Governor in Council, on the recommendation of the Minister.Term:  Members of the SBAO who are not members of the Legislative Assembly of Ontario are appointed for a term of two years, which may be renewed on the recommendation of the Minister.Meetings:  Bi-monthly or more often as the Minister or Chair directs.Requirements:  ",  www.ontario.ca/ministry-economic-development-trade-employment,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  6th Floor Hearst Block, 900 Bay Street   Toronto M7A 2E1 ON",,,,6/5/13,7/8/13
social benefits tribunal (social justice tribunals ontario),,on/social-benefits-tribunal-social-justice-tribunals-ontario,agency,  attorney general,attorney-general,"  The Tribunal has jurisdication to hear appeals regarding the refusal to grant a benefit, the suspension or cancellation of a benefit, the reduction of a benefit or the amount of a benefit as set out in the Ontario Works Act, 1997 and the Ontario Disability Support Plan Act, 1997. The Social Benefits Tribunal is designated as part of an adjudicative tribunal cluster by regulation made under the Adjudicative Tribunals Accountability, Governance and Appointments Act, 2009.",  www.sbt.gov.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  7th Floor 1075 Bay Street  Toronto M5S 2B1 ONT,,,,6/5/13,7/8/13
soldiers' aid commission,,on/soldiers-aid-commission,agency,  community and social services,community-and-social-services,"  The Commission was first established by an order-in-council dated the 10th day of November, 1915 to take care of and to find employment for members of the Canadian Expeditionary Force who returned to Canada during the period of war. The Commission was continued in 1960 and now provides emergency aid to veterans of World Wars I and II and the Korean War, who have exceptional circumstances and who have exhausted all other sources of funds. The Commission is funded by the Ministry of Community and Social Services. The ministry is responsible for providing administrative support, including the preparation of cheques and maintenance of financial records.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  24th Floor 2 Bloor Street West  Toronto M4W3V5 Ont.,,,,6/5/13,7/8/13
source protection committee,,on/source-protection-committee,agency,  environment,environment,"  The Clean Water Act, 2006 includes provisions for the establishment of source protection committees, which are responsible for leading the development of the terms of reference, the assessment reports and source protection plans. As set out in O. Reg. 288/07, a source protection committee is to be made up of representatives from watershed stakeholders (such as municipal, agriculture, landowners, industry, environmental non-government organizations) and members of the public at large and would work together with municipalities, conservation authorities, and provincial agencies. The regulation also provides an opportunity for up to three members to be appointed to represent the interests of First Nations communities within the watershed. Under the Clean Water Act, 2006, the source protection committee will lead the development of three pieces of documentation that will complete the source protection planning process: (1) a terms of reference, (2) an assessment report, and (3) a source protection plan. The committee will do this by following the Act, its regulations, Director's rules (in respect of assessment reports), and guidance material created by the Ministry, while working collaboratively with municipalities and source protection authorities.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  -   - - -,,,,6/5/13,7/8/13
southern ontario library service board,,on/southern-ontario-library-service-board,agency,"  tourism, culture and sport",tourism-culture-and-sport,"  The Southern Ontario Library Service provides a wide range of support services to public libraries throughout southern Ontario. Its mandate is to deliver programs and services on behalf of the Minister by increasing cooperation and coordination among public library boards and other information providers in order to promote the provision of library services to the public and by assisting public library boards by providing them with services and programs that reflect their needs, including consulting, training and development services.",  www.sols.org,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  Southern Ontario Library Service 111 Peter Street Suite 902 Toronto M5V 2H1 ON,,,,6/5/13,7/8/13
species at risk program advisory committee,,on/species-at-risk-program-advisory-committee,agency,  natural resources,natural-resources,"  The Committee makes recommendations to the Minister on matters that relate to the implementation of the province's species at risk program, specifically: the role, in the administration of this Act, of the precautionary principle; the development and delivery of incentive programs and stewardship programs, including the Species at Risk in Ontario Stewardship Program; the development and promotion of best management practices related to the protection and recovery of species; the development and delivery of public education and outreach programs; the preparation and implementation of recovery strategies and management plans; the assembly of scientific information, including community knowledge and aboriginal traditional knowledge, that should be given to the Committee on the Status of Species at Risk in Ontario (COSSARO) to assist it in the classification of species; the role of agreements and permits under this Act in assisting in the protection and recovery of species; approaches that may be used under this Act to promote sustainable social and economic activities that assist in the protection or recovery of species.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  300 Water St, PO Box 7000,  Peterborough K9J 8M5 ON",,,,6/5/13,7/8/13
st. clair college of applied arts and technology - board of governors,,on/st-clair-college-of-applied-arts-and-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.stclaircollege.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  2000 Talbot Road West   Windsor N9A 6S4 ON,,,,6/5/13,7/8/13
st. lawrence college of applied arts and technology - board of governors,,on/st-lawrence-college-of-applied-arts-and-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The mandate for Ontario's Colleges of Applied Arts and Technology is to offer a comprehensive program of career-oriented, postsecondary education and training to assist individuals in finding and keeping employment, to meet the needs of employers and the changing work environment and to support the economic and social needs of their local and diverse communities. The board of governors of each college has been authorized to govern the college and is responsible for ensuring that it is effectively and appropriately managed to achieve this mandate. The board of governors is responsible for defining the role and mission of the college and, thereby, setting the strategic directions for the college to achieve. The board of governors has responsibility for fiduciary oversight and institutional performance.",  www.sl.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  100 Portsmouth Avenue   Kingston K7L 5A6 ON,,,,6/5/13,7/8/13
st. lawrence parks commission,,on/st-lawrence-parks-commission,agency,"  tourism, culture and sport",tourism-culture-and-sport,  The commission develops and maintains historic and recreational resources along the St. Lawrence River from Kingston to the Quebec border. The mandate of the commission is to provide recreational and tourism opportunities for residents of Ontario and visitors to the province.,  www.parks.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  R. R. 1   Morrisburg K0C 1X0 ON,,,,6/5/13,7/8/13
st. lawrence seaway management corporation,,on/st-lawrence-seaway-management-corporation,agency,  transportation,transportation,"  The board of directors will govern the management and operation of the St. Lawrence Seaway, pursuant to the Canada Marine Act. The federal government retains ownership of all Seaway fixed assets.",  www.greatlakes-seaway.com,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  St. Lawrence Seaway Management Corporation Head Office 202 Pitt Street Cornwall K6J 3P7 ONT,,,,6/5/13,7/8/13
tarion warranty corporation,,on/tarion-warranty-corporation,agency,  consumer services,consumer-services,  The Tarion Warranty Corporation is responsible for administering and enforcing the Ontario New Homes Warranties Plan Act.,  www.tarion.com,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  5160 Yonge Street, 12th Floor,   Toronto M2N 6L9 ON",,,,6/5/13,7/8/13
technical standards and safety authority,,on/technical-standards-and-safety-authority,agency,  consumer services,consumer-services,"  The Technical Standards and Safety Authority is an independent not-for-profit corporation responsible for the administration and enforcement of the Act and its regulations on behalf of the Ministry. The Corporation works to enhance the safety of Ontarians in several areas, including: boilers/pressure vessels and operating engineers; elevating and amusement devices; upholstered and stuffed articles; and fuels. Administration of the technical standards in these areas includes training, certification, licensing, registration, audit, quality assurance, inspection, investigation and enforcement. In addition, the Corporation promotes and undertakes activities which encourage the harmonization of technical safety standards nationally and internationally as well as public education activities. The Corporation's business and affairs are managed and supervised by its board of directors.",  www.tssa.org,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  14th Floor, Centre Tower, 3300 Bloor Street West,  Toronto M8X 2X4 ON",,,,6/5/13,7/8/13
thunder bay international airports authority inc.,,on/thunder-bay-international-airports-authority-inc,agency,  transportation,transportation,"  The authority is responsible for managing, operating and developing the airport for the public benefit and in a way that is safe, efficient and financially viable.",  www.tbairport.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  Thunder Bay International Airports Authority Inc. 100 Princess Street, Suite 340 West Arthur Place Thunder Bay P7E 6S2 ONT",,,,6/5/13,7/8/13
toronto islands residential community trust corporation,,on/toronto-islands-residential-community-trust-corporation,agency,  municipal affairs and housing,municipal-affairs-and-housing,"  The Trust manages the land described in the schedule of the Act, including the houses and other buildings and structures on the land, for the benefit of the residential community on the islands and the public.",  torontoisland.org/landtrust/tabid/119/default.aspx,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  102 Lakeshore Avenue   Toronto M5J 1X9 ON,,,,6/5/13,7/8/13
toronto waterfront revitalization corporation,,on/toronto-waterfront-revitalization-corporation,agency,  infrastructure,infrastructure,"  The objects of the corporation are: to implement a plan that enhances the economic, social and cultural value of the land in the designated waterfront area and creates an accessible and active waterfront for living, working and recreation, and to do so in a fiscally and environmentally responsible manner; to ensure that on-going development in the designated waterfront area can continue in a financially self-sustaining manner; to promote and encourage the involvement of the private sector in the development of the designated waterfront area; to encourage public input into the development of the designated waterfront area; to engage in such other activities as may be prescribed by regulation. The board of directors shall manage and supervise the affairs of the corporation.",  www.waterfrontoronto.ca/index.php?home=true,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  20 Bay St, Suite 1310   Toronto M5J 2N8 ON",,,,6/5/13,7/8/13
training completion assurance fund advisory board,,on/training-completion-assurance-fund-advisory-board,agency,"  training, colleges and universities",training-colleges-and-universities,"  The board is established under the Private Career Colleges Act, 2005 to advise the Superintendent of Private Career Colleges on the administration of the Training Completion Assurance Fund (TCAF), including: financial administration of the fund, including setting premium and levy amounts; retention of experts (e.g. auditors, actuaries); criteria to be used in assessing financial viability of a private career college (PCC); general guidelines for responding to PCC closures; how to respond to specific PCC closures, including the suitability of training completion providers; marketing of TCAF.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  Quality and Partnership Unit, Private Career Colleges Branch, Ministry of Training, Colleges and Universities 9th Floor, Mowat Block, 900 Bay Street, Toronto M7A 1L2 ON",,,,6/5/13,7/8/13
transitional council of the college of homeopaths of ontario,,on/transitional-council-of-the-college-of-homeopaths-of-ontario,agency,  health and long-term care,health-and-long-term-care,"  During the transition period, until the Council of the College is in place, the transitional Council exercises the powers of a Council of a health regulatory College to carry out the statutory objectives of a College to serve and protect the public interest. The College regulates the profession of homeopathy in the public interest by ensuring that individuals have access to health services provided by competent health professionals, and that individuals are treated with sensitivity and respect in their dealings with health professionals. Members of the College are governed in accordance with the Homeopathy Act, 2007, the Health Professions Procedural Code, the Regulated Health Professions Act, 1991, and the regulations and by-laws of the College. The College develops and maintains standards of practice, entry to practice requirements, standards of professional ethics, and promotes and develops standards for continuing competence among members. Various committees of the College function in a quasi-judicial role with respect to the issuance, suspension, and revocation of certificates of registration to practise in Ontario.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  -   - - -,,,,6/5/13,7/8/13
transitional council of the college of naturopaths of ontario,,on/transitional-council-of-the-college-of-naturopaths-of-ontario,agency,  health and long-term care,health-and-long-term-care,"  During the transition period, until the Council of the College is in place, the transitional Council will develop the framework that would permit the College of Naturopaths of Ontario to fully undertake its statutory objectives to serve and protect the public interest. The College will regulate the profession of naturopathy in the public interest by ensuring that individuals have access to health services provided by competent health professionals, and that individuals are treated with sensitivity and respect in their dealings with health professionals. Members of the College will be governed in accordance with the Naturopathy Act, 2007, the Health Professions Procedural Code, the Regulated Health Professions Act, 1991, and the regulations and by-laws of the College. The College will develop and maintain standards of practice, entry to practice requirements, standards of professional ethics, and promote and develop standards for continuing competence among members. Various committees of the College will function in a quasi-judicial role with respect to the issuance, suspension, and revocation of certificates of registration to practise in Ontario.",  N/A,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  -   - - -,,,,6/5/13,7/8/13
transitional council of the college of psychotherapists and registered mental health therapists of ontario,,on/transitional-council-of-the-college-of-psychotherapists-and-registered-mental-health-therapists-of-ontario,agency,  health and long-term care,health-and-long-term-care,"  During the transition period, until the Council of the College is in place, the transitional Council exercises the powers of a Council of a health regulatory College to carry out the statutory objectives of a College to serve and protect the public interest. The College regulates the profession of psychotherapy in the public interest by ensuring that individuals have access to health services provided by competent health professionals, and that individuals are treated with sensitivity and respect in their dealings with health professionals. Members of the College are governed in accordance with the Psychotherapy Act, 2007, the Health Professions Procedural Code, the Regulated Health Professions Act, 1991, and the regulations and by-laws of the College. The College develops and maintains standards of practice, entry to practice requirements, standards of professional ethics, and promotes and develops standards for continuing competence among members. Various committees of the College function in a quasi-judicial role with respect to the issuance, suspension, and revocation of certificates of registration to practise in Ontario.",  www.cprmhto.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  163 Queen St E   Toronto M5A 1S1 ON,,,,6/5/13,7/8/13
travel industry council of ontario,,on/travel-industry-council-of-ontario,agency,  consumer services,consumer-services,  The board will supervise the management of the business affairs of the administrative authority for the administration of the Travel Industry Act.,  www.tico.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,"  Suite 402, West Tower, 2700 Matheson Blvd. East,  Mississauga L4W 4V9 ON",,,,6/5/13,7/8/13
trillium gift of life network,,on/trillium-gift-of-life-network,agency,  health and long-term care,health-and-long-term-care,"  The objects of the Network are: to plan, promote, co-ordinate and support activities relating to the donation of tissue for transplant and activities relating to education or research in connection with the donation of tissue; to co-ordinate and support the work of designated facilities in connection with the donation and transplant of tissue; to manage the procurement, distribution and delivery of tissue; to establish and manage waiting lists for the transplant of tissue and to establish and manage a system to fairly allocate tissue that is available; to make reasonable efforts to ensure that patients and their substitutes have appropriate information and opportunities to consider whether to consent to the donation of tissue and to facilitate the provision of that information; to provide education to the public and to the health care community about matters relating to the donation and use of tissue and to facilitate the provision of such education by others; to collect, analyse and publish information relating to the donation and use of tissue; and to advise the Minister on matters relating to the donation of tissue.",  www.giftoflife.on.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  Suite 900 522 University Avenue  Toronto M5G 1W7 ON,,,,6/5/13,7/8/13
university foundation board of directors - foundation at queen's university at kingston,,on/university-foundation-board-of-directors-foundation-at-queen-s-university-at-kingston,agency,"  training, colleges and universities",training-colleges-and-universities,"  The objects of the foundation are to solicit, receive, manage and distribute money and other property to support education and research at the university for which the foundation is established.",  www.queensu.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  99 University Avenue   Kingston K7L 3N6 ONT,,,,6/5/13,7/8/13
university foundation board of directors - mcmaster university,,on/university-foundation-board-of-directors-mcmaster-university,agency,"  training, colleges and universities",training-colleges-and-universities,"  The objects of the foundation are to solicit, receive, manage and distribute money and other property to support education and research at the university for which the foundation is established.",  www.mcmaster.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  1280 Main Street West   Hamilton L8S 4L8 ONT,,,,6/5/13,7/8/13
university of guelph board of governors,,on/university-of-guelph-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The university and its board promote the advancement of learning and the dissemination of knowledge, including learning and knowledge in the field of agriculture, and encourage the intellectual, social, moral and physical development of its members and the betterment of society.",  www.uoguelph.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  University of Guelph 50 Stone Road East  Guelph N1G 2W1 Ont.,,,,6/5/13,7/8/13
university of ontario institute of technology board of governors,,on/university-of-ontario-institute-of-technology-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The objects of the university are: to provide undergraduate and postgraduate university programs with a primary focus on those programs that are innovative and responsive to the individual needs of students and to the market-driven needs of employers; to advance the highest quality of learning, teaching, research and professional practice; to contribute to the advancement of Ontario in the Canadian and global contexts with particular focus on the Durham region and Northumberland County; and to facilitate student transition between college-level programs and university-level programs. The board is responsible for governing and managing the affairs of the university.",  www.uoit.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  2000 Simcoe Street North   Oshawa L1H 7K4 ONT,,,,6/5/13,7/8/13
university of ottawa board of governors,,on/university-of-ottawa-board-of-governors,agency,"  training, colleges and universities",training-colleges-and-universities,"  The university and its board promote the advancement of learning and the dissemination of knowledge and promote, in accordance with Christian principles, the intellectual, spiritual, moral, physical and social development of, and a community spirit among, its undergraduates, graduates and teaching staff. Its mandate is also to further the betterment of society, bilingualism and biculturalism, and to preserve and develop French culture in Ontario.",  www.uottawa.ca,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  550 Cumberland Street   Ottawa K1N 6N5 Ont.,,,,6/5/13,7/8/13
university of toronto governing council,,on/university-of-toronto-governing-council,agency,"  training, colleges and universities",training-colleges-and-universities,"  The government, management and control of the university and University College and their property, revenues, business and affairs are vested in the council.",  www.governingcouncil.utoronto.ca/site3.aspx,Ontario,ocd-division/country:ca/province:on,Ontario Public Appointments Secretariat,https://www.pas.gov.on.ca/scripts/en/BoardsList.asp,  27 King's College Circle   Toronto M5S 1A1 Ont.,,,,6/5/13,7/8/13
